Dates,DayOfWeek,PdDistrict,Address,X,Y
2011-09-10 20:58:00,Saturday,BAYVIEW,0 Block of CAMERON WY,-122.387181635995,37.7209669615499
2011-10-09 18:30:00,Sunday,PARK,DIVISADERO ST / TURK ST,-122.43874173736799,37.779659315025796
2012-05-04 21:13:00,Friday,SOUTHERN,700 Block of 4TH ST,-122.394548293028,37.7766651941599
2008-05-03 21:30:00,Saturday,INGLESIDE,SANCHEZ ST / DUNCAN ST,-122.42911725696,37.7459613145234
2014-11-11 07:25:00,Tuesday,NORTHERN,3500 Block of FILLMORE ST,-122.43664250468599,37.8017087892043
2012-10-21 20:00:00,Sunday,TARAVAL,46TH AV / JUDAH ST,-122.50592845011299,37.7604217436765
2010-07-29 21:37:00,Thursday,MISSION,1100 Block of POTRERO AV,-122.406324313914,37.7536322498822
2008-10-19 11:41:00,Sunday,PARK,CASTRO ST / MARKET ST,-122.435187699349,37.7626702770872
2006-12-13 04:30:00,Wednesday,TARAVAL,300 Block of LOUISBURG ST,-122.451184184034,37.718904930055
2010-10-19 02:46:00,Tuesday,SOUTHERN,200 Block of 6TH ST,-122.40692627829701,37.7794747749628
2009-03-06 19:29:00,Friday,CENTRAL,DRUMM ST / CLAY ST,-122.39677370876,37.7954664098031
2011-11-28 16:15:00,Monday,SOUTHERN,0 Block of BEALE ST,-122.39664750318701,37.7917404337271
2006-11-27 15:00:00,Monday,TARAVAL,1200 Block of NORIEGA ST,-122.47700062892099,37.754271820119
2008-06-01 18:45:00,Sunday,BAYVIEW,1400 Block of PHELPS ST,-122.394438859914,37.73644389967321
2013-12-10 16:20:00,Tuesday,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2005-01-15 13:40:00,Saturday,TENDERLOIN,300 Block of TURK ST,-122.414900544562,37.7827419623926
2013-01-21 19:28:00,Monday,NORTHERN,2500 Block of LOMBARD ST,-122.44352039096,37.7989993135254
2008-03-22 08:20:00,Saturday,MISSION,CAPP ST / 17TH ST,-122.418486296575,37.763495437314404
2004-06-09 06:30:00,Wednesday,NORTHERN,BUCHANAN ST / FELL ST,-122.427727138402,37.775315757818
2007-05-19 01:43:00,Saturday,SOUTHERN,0 Block of 1ST ST,-122.39842363798799,37.7903612472591
2009-10-15 14:00:00,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2010-05-05 09:40:00,Wednesday,RICHMOND,1600 Block of PIERCE ST,-122.436532967215,37.7852021345119
2010-04-07 16:00:00,Wednesday,MISSION,4300 Block of 21ST ST,-122.43943993239401,37.755285680175
2010-01-15 13:17:00,Friday,SOUTHERN,6TH ST / JESSIE ST,-122.40924767554701,37.7813987340892
2006-09-06 22:07:00,Wednesday,PARK,200 Block of WARREN DR,-122.46068303767599,37.7541221197456
2007-11-03 09:00:00,Saturday,NORTHERN,300 Block of LILY ST,-122.426649920758,37.7740791213941
2014-03-20 10:06:00,Thursday,SOUTHERN,400 Block of MARKET ST,-122.398623347456,37.7912863462309
2009-02-19 17:00:00,Thursday,TARAVAL,0 Block of JULES AV,-122.461163238283,37.7191248815986
2014-04-15 17:48:00,Tuesday,TARAVAL,2300 Block of 24TH AV,-122.48118317163001,37.7437268170337
2006-10-22 15:30:00,Sunday,NORTHERN,VANNESS AV / MCALLISTER ST,-122.420250482603,37.780074574633396
2015-04-02 19:15:00,Thursday,SOUTHERN,4TH ST / HARRISON ST,-122.39961755878201,37.78079065500671
2005-10-19 18:05:00,Wednesday,BAYVIEW,1100 Block of PALOU AV,-122.382555908106,37.729173261091496
2004-07-23 16:40:00,Friday,PARK,1700 Block of TURK ST,-122.438328082289,37.7797665517286
2009-07-22 14:24:00,Wednesday,INGLESIDE,0 Block of LIEBIG ST,-122.45684424492599,37.7089054042414
2005-10-07 05:45:00,Friday,PARK,0 Block of CASTRO ST,-122.435637436721,37.7681694346175
2011-10-23 06:00:00,Sunday,TENDERLOIN,500 Block of JONES ST,-122.412999075009,37.786277459166
2006-06-16 22:00:00,Friday,NORTHERN,2400 Block of LOMBARD ST,-122.441854041374,37.7992097167784
2005-01-13 18:15:00,Thursday,TENDERLOIN,0 Block of POWELL ST,-122.407707096397,37.785103454566105
2005-01-16 15:00:00,Sunday,CENTRAL,VANNESS AV / BAY ST,-122.425110613237,37.8041461525696
2005-01-13 14:30:00,Thursday,NORTHERN,1800 Block of SUTTER ST,-122.430791511808,37.7864562307955
2010-08-13 09:15:00,Friday,MISSION,2300 Block of MARKET ST,-122.43422900395299,37.763485013784596
2013-10-03 11:00:00,Thursday,MISSION,16TH ST / MARKET ST,-122.43307515240299,37.76419377902421
2011-04-10 21:00:00,Sunday,BAYVIEW,0 Block of LEDYARD ST,-122.402116556292,37.733235467655604
2014-02-18 01:00:00,Tuesday,MISSION,800 Block of SOUTH VAN NESS AV,-122.417016663517,37.7595460924587
2011-11-15 12:00:00,Tuesday,SOUTHERN,400 Block of 1ST ST,-122.392540509434,37.7858304240068
2006-08-21 14:47:00,Monday,MISSION,24TH ST / BARTLETT ST,-122.41956043788299,37.7521716091721
2007-06-25 11:30:00,Monday,BAYVIEW,1100 Block of DEHARO ST,-122.40081543661199,37.75589045399421
2009-03-31 19:03:00,Tuesday,SOUTHERN,7TH ST / MARKET ST,-122.41251534135598,37.78047774805079
2011-11-19 11:00:00,Saturday,PARK,1800 Block of EDDY ST,-122.43812040930099,37.780747311313796
2007-03-09 07:13:00,Friday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-10-13 17:21:00,Monday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2007-06-28 10:03:00,Thursday,TENDERLOIN,100 Block of JONES ST,-122.412249767634,37.782556330202
2010-06-16 14:00:00,Wednesday,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2011-10-09 10:40:00,Sunday,SOUTHERN,700 Block of 3RD ST,-122.39223735334299,37.7785204661785
2011-06-30 18:14:00,Thursday,PARK,700 Block of STANYAN ST,-122.453512911126,37.7686969786551
2009-11-14 15:00:00,Saturday,CENTRAL,BEACH ST / MASON ST,-122.413979577586,37.807480765783204
2012-03-05 07:30:00,Monday,CENTRAL,1100 Block of GREENWICH ST,-122.418240634494,37.8011559990541
2007-02-05 02:30:00,Monday,MISSION,3400 Block of 18TH ST,-122.420494661635,37.7618219325945
2009-04-15 15:00:00,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2009-02-07 09:45:00,Saturday,RICHMOND,600 Block of 6TH AV,-122.46401085290701,37.776280824465395
2012-02-26 14:00:00,Sunday,SOUTHERN,400 Block of 6TH ST,-122.402898362255,37.7764157522282
2015-04-29 07:00:00,Wednesday,RICHMOND,500 Block of 20TH AV,-122.479241369169,37.77745633224021
2011-06-02 12:05:00,Thursday,NORTHERN,1000 Block of POLK ST,-122.41995005763201,37.7865904778229
2005-12-02 12:05:00,Friday,TENDERLOIN,100 Block of POWELL ST,-122.40801449292,37.7859507767613
2015-02-16 10:45:00,Monday,CENTRAL,900 Block of CHESTNUT ST,-122.419434720235,37.8030283886099
2005-02-11 13:43:00,Friday,RICHMOND,500 Block of 20TH AV,-122.479103193027,37.77746261651279
2006-04-05 21:30:00,Wednesday,BAYVIEW,3RD ST / CHINABASIN ST,-122.39002724349501,37.7762997888042
2012-01-14 14:47:00,Saturday,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2007-10-29 14:15:00,Monday,NORTHERN,1500 Block of WEBSTER ST,-122.431134606669,37.7850030386634
2004-07-11 16:25:00,Sunday,MISSION,24TH ST / YORK ST,-122.408192367387,37.75285341933139
2004-08-16 09:20:00,Monday,MISSION,13TH ST / SOUTH VAN NESS AV,-122.41775670860001,37.769814236013204
2012-07-15 10:00:00,Sunday,MISSION,MISSION ST / 20TH ST,-122.419052694349,37.7586324051562
2010-07-26 18:45:00,Monday,CENTRAL,STOCKTON ST / POST ST,-122.406775392392,37.7884982866148
2006-03-10 10:00:00,Friday,INGLESIDE,5000 Block of MISSION ST,-122.440777706243,37.716880652494105
2009-03-22 13:58:00,Sunday,TARAVAL,0 Block of GRIJALVA DR,-122.478704029229,37.716963128631896
2010-07-13 23:00:00,Tuesday,INGLESIDE,1500 Block of ALABAMA ST,-122.41056870533899,37.747829056254794
2009-09-05 14:25:00,Saturday,NORTHERN,300 Block of HAIGHT ST,-122.428006990942,37.7724726132375
2012-12-01 00:01:00,Saturday,MISSION,2400 Block of HARRISON ST,-122.41235403382099,37.7582176613659
2007-03-24 01:54:00,Saturday,CENTRAL,PACIFIC AV / MONTGOMERY ST,-122.403678112414,37.797297202947895
2010-05-17 00:30:00,Monday,TARAVAL,1800 Block of VICENTE ST,-122.48560378101,37.7388214326705
2009-08-09 09:00:00,Sunday,CENTRAL,CHESTNUT ST / LEAVENWORTH ST,-122.41815351339599,37.8031360312501
2004-09-27 20:30:00,Monday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2006-11-27 03:46:00,Monday,TENDERLOIN,400 Block of ELLIS ST,-122.413631253258,37.7848053746211
2010-05-18 09:00:00,Tuesday,SOUTHERN,800 Block of 2ND ST,-122.38974360383499,37.7579089802102
2012-10-02 15:37:00,Tuesday,SOUTHERN,800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2013-06-30 09:15:00,Sunday,RICHMOND,3000 Block of CALIFORNIA ST,-122.44458263129101,37.78748644540861
2005-02-12 22:22:00,Saturday,TENDERLOIN,100 Block of STOCKTON ST,-122.40642786236,37.78710945429
2012-12-02 16:20:00,Sunday,INGLESIDE,100 Block of MOFFITT ST,-122.43278777516399,37.7371566745272
2009-09-29 23:10:00,Tuesday,CENTRAL,GREEN ST / JASPER PL,-122.408171756664,37.799600640230395
2010-09-26 13:00:00,Sunday,MISSION,2500 Block of FOLSOM ST,-122.414394078892,37.75648741164429
2011-12-31 01:55:00,Saturday,MISSION,0 Block of SHARON ST,-122.4299173348,37.7652477393128
2005-03-23 17:11:00,Wednesday,MISSION,2000 Block of MARKET ST,-122.426955631709,37.769247063207004
2004-06-11 18:55:00,Friday,MISSION,24TH ST / LILAC ST,-122.41787822679301,37.752273164489395
2014-04-15 20:00:00,Tuesday,BAYVIEW,1900 Block of OAKDALE AV,-122.396854743097,37.7383701754053
2012-02-21 15:40:00,Tuesday,SOUTHERN,STEVENSON ST / 7TH ST,-122.411935615745,37.780006442029794
2006-04-09 10:24:00,Sunday,SOUTHERN,1000 Block of MARKET ST,-122.411071423064,37.7817511307229
2009-04-15 17:26:00,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2008-08-06 19:37:00,Wednesday,MISSION,HARRISON ST / 24TH ST,-122.41190223263,37.7526284767606
2012-05-17 18:00:00,Thursday,RICHMOND,CLAY ST / PRESIDIO AV,-122.447149277437,37.7890690756256
2009-08-07 13:25:00,Friday,CENTRAL,1800 Block of STOCKTON ST,-122.40972546348101,37.8027698960772
2009-08-23 18:45:00,Sunday,MISSION,CAPP ST / 19TH ST,-122.41812008648998,37.7603012340397
2011-06-18 15:00:00,Saturday,MISSION,2300 Block of MISSION ST,-122.41905886810301,37.7594227506297
2006-10-19 00:40:00,Thursday,INGLESIDE,100 Block of EDINBURGH ST,-122.42796276926,37.7266925555983
2008-04-05 17:45:00,Saturday,TENDERLOIN,0 Block of POWELL ST,-122.407845374111,37.7850943210103
2013-10-31 23:46:00,Thursday,MISSION,2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2012-01-28 16:00:00,Saturday,MISSION,3700 Block of CESAR CHAVEZ ST,-122.42364127238199,37.7478479047579
2010-07-02 19:00:00,Friday,TENDERLOIN,400 Block of EDDY ST,-122.415088721046,37.7836719564372
2014-02-20 07:15:00,Thursday,PARK,PAGE ST / MASONIC AV,-122.44553734203998,37.77114175542071
2011-05-17 21:09:00,Tuesday,TENDERLOIN,400 Block of OFARRELL ST,-122.412563218508,37.785785061938206
2006-04-04 15:17:00,Tuesday,TENDERLOIN,0 Block of LEAVENWORTH ST,-122.413706517535,37.7814229318029
2006-10-22 00:05:00,Sunday,SOUTHERN,STILLMAN ST / 3RD ST,-122.396381836885,37.7817492235226
2015-04-13 20:20:00,Monday,SOUTHERN,900 Block of HOWARD ST,-122.406412115335,37.780252457697394
2008-07-12 16:34:00,Saturday,NORTHERN,1200 Block of FILLMORE ST,-122.432168165552,37.7809799644491
2008-03-31 09:17:00,Monday,SOUTHERN,800 Block of HOWARD ST,-122.403793259489,37.7823235897616
2014-12-14 19:18:00,Sunday,TARAVAL,3200 Block of 20TH AV,-122.47564746078599,37.7285280627465
2006-11-28 08:34:00,Tuesday,NORTHERN,1100 Block of TURK ST,-122.428840433603,37.780972734343706
2006-10-18 18:00:00,Wednesday,SOUTHERN,400 Block of 9TH ST,-122.408758015098,37.77155015172461
2006-10-17 17:45:00,Tuesday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2007-09-07 17:15:00,Friday,SOUTHERN,800 Block of MARKET ST,-122.40652098714399,37.7850629421661
2010-03-26 09:00:00,Friday,INGLESIDE,1500 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524
2005-11-01 23:29:00,Tuesday,NORTHERN,3300 Block of BUCHANAN ST,-122.43274372739201,37.8005252171826
2006-02-12 14:30:00,Sunday,BAYVIEW,700 Block of BRUSSELS ST,-122.403881908842,37.7228936730541
2005-11-06 16:45:00,Sunday,RICHMOND,200 Block of 24TH AV,-122.483937521427,37.7848481761927
2005-02-21 21:00:00,Monday,NORTHERN,3300 Block of PIERCE ST,-122.439471860867,37.800738439997204
2012-03-07 20:17:00,Wednesday,INGLESIDE,100 Block of WOOL ST,-122.41701506595,37.7397775665586
2012-09-04 16:40:00,Tuesday,MISSION,2700 Block of MISSION ST,-122.418587172219,37.75301865374461
2014-06-12 12:15:00,Thursday,NORTHERN,MCALLISTER ST / LARKIN ST,-122.41694856587601,37.780468926847895
2015-03-20 20:00:00,Friday,INGLESIDE,700 Block of MOSCOW ST,-122.43169048433901,37.715772828606795
2005-11-28 10:41:00,Monday,SOUTHERN,6TH ST / MISSION ST,-122.40871060667101,37.7809706721824
2004-12-23 14:10:00,Thursday,NORTHERN,1300 Block of WEBSTER ST,-122.431046366089,37.7830295716044
2004-07-19 23:00:00,Monday,NORTHERN,BUSH ST / BUCHANAN ST,-122.430170528952,37.7874391352918
2007-04-07 22:39:00,Saturday,CENTRAL,900 Block of SUTTER ST,-122.416010946957,37.7882266719693
2006-01-28 17:52:00,Saturday,TENDERLOIN,300 Block of EDDY ST,-122.41379097278099,37.783836556534794
2015-01-09 15:40:00,Friday,NORTHERN,1500 Block of VANNESS AV,-122.422062730264,37.789920001484106
2012-06-27 14:00:00,Wednesday,NORTHERN,700 Block of ELLIS ST,-122.41856209710501,37.78418470913029
2012-10-04 10:00:00,Thursday,INGLESIDE,2700 Block of ALEMANY BL,-122.44987093466601,37.7135935462186
2012-03-05 21:00:00,Monday,SOUTHERN,600 Block of FOLSOM ST,-122.397328066738,37.7851267946007
2009-07-11 12:44:00,Saturday,INGLESIDE,1600 Block of SUNNYDALE AV,-122.41714480239901,37.7121502932531
2014-10-29 23:45:00,Wednesday,MISSION,22ND ST / BARTLETT ST,-122.41986096194701,37.755366882850296
2008-11-28 09:46:00,Friday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.46620466789301,37.7725405391593
2009-01-08 14:19:00,Thursday,TENDERLOIN,TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006
2013-09-22 08:00:00,Sunday,BAYVIEW,1100 Block of GILMAN AV,-122.391002965046,37.7197891773069
2006-09-21 19:55:00,Thursday,SOUTHERN,800 Block of HOWARD ST,-122.403793259489,37.7823235897616
2004-06-13 13:44:00,Sunday,TENDERLOIN,LEAVENWORTH ST / OFARRELL ST,-122.414619686913,37.7855830588241
2005-06-18 00:35:00,Saturday,SOUTHERN,1000 Block of MISSION ST,-122.40979519450501,37.7800356268394
2012-02-21 00:46:00,Tuesday,BAYVIEW,1900 Block of OAKDALE AV,-122.396935388672,37.7382809208694
2004-09-28 13:45:00,Tuesday,TARAVAL,2100 Block of 45TH AV,-122.503945310174,37.7464619536997
2005-11-01 15:30:00,Tuesday,SOUTHERN,6TH ST / HARRISON ST,-122.404071611414,37.777274185412395
2004-08-07 06:40:00,Saturday,MISSION,CAPP ST / 18TH ST,-122.41827216643,37.761902961306795
2013-09-03 10:15:00,Tuesday,SOUTHERN,200 Block of 6TH ST,-122.406346425632,37.7791674218963
2009-10-18 02:11:00,Sunday,CENTRAL,BROADWAY ST / COLUMBUS AV,-122.406669739951,37.7978641744394
2009-04-19 15:25:00,Sunday,MISSION,1400 Block of ALABAMA ST,-122.410669936344,37.7488881560005
2006-11-02 15:20:00,Thursday,CENTRAL,600 Block of BUSH ST,-122.40836738789,37.7901567744673
2008-02-07 15:41:00,Thursday,MISSION,1800 Block of FOLSOM ST,-122.41560549623699,37.767717752066496
2014-12-23 16:50:00,Tuesday,SOUTHERN,200 Block of MISSION ST,-122.395336395079,37.791451897000705
2005-06-04 17:55:00,Saturday,MISSION,200 Block of 13TH ST,-122.41794921783399,37.769720863045706
2007-11-02 11:57:00,Friday,NORTHERN,LOMBARD ST / STEINER ST,-122.43769852946899,37.799632837072394
2010-08-28 16:12:00,Saturday,TENDERLOIN,300 Block of LEAVENWORTH ST,-122.414269361877,37.7842081124308
2013-02-08 20:00:00,Friday,RICHMOND,CLAY ST / BRODERICK ST,-122.44247812834699,37.789662544515
2013-06-11 12:40:00,Tuesday,MISSION,MISSION ST / 25TH ST,-122.41828927686599,37.750640293923
2009-08-23 06:30:00,Sunday,PARK,GEARY BL / MASONIC AV,-122.448043124454,37.7823710354886
2012-10-16 16:25:00,Tuesday,INGLESIDE,4600 Block of MISSION ST,-122.43574020360701,37.7235480520195
2008-02-07 20:35:00,Thursday,NORTHERN,2100 Block of GREENWICH ST,-122.435072059254,37.7991085040142
2008-10-02 03:03:00,Thursday,SOUTHERN,MARKET ST / 6TH ST,-122.41029351969,37.7822305870036
2014-04-17 04:35:00,Thursday,NORTHERN,LAGUNA ST / CLEARY CT,-122.42778098873501,37.7839237201691
2005-10-18 02:37:00,Tuesday,SOUTHERN,7TH ST / MARKET ST,-122.41251534136299,37.7804777480279
2014-07-24 01:30:00,Thursday,SOUTHERN,0 Block of GUY PL,-122.39462670700199,37.7863713360254
2012-07-11 13:12:00,Wednesday,SOUTHERN,1100 Block of MARKET ST,-122.41232090743601,37.780764225439796
2007-01-09 13:00:00,Tuesday,TARAVAL,0 Block of BRUCE AV,-122.45168059935601,37.7221806155432
2010-10-10 08:30:00,Sunday,NORTHERN,900 Block of GEARY ST,-122.418940110957,37.7860492230028
2013-12-14 15:48:00,Saturday,CENTRAL,GREENWICH ST / LEAVENWORTH ST,-122.417800615246,37.801268383944
2006-08-13 15:00:00,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2013-06-16 22:26:00,Sunday,RICHMOND,2400 Block of POST ST,-122.442195536411,37.78405418571021
2008-06-23 16:24:00,Monday,SOUTHERN,MISSION ST / 7TH ST,-122.41093920555201,37.779212259008496
2008-11-14 06:49:00,Friday,TENDERLOIN,EDDY ST / TAYLOR ST,-122.410955248906,37.7841399509594
2008-09-06 01:30:00,Saturday,SOUTHERN,400 Block of TEHAMA ST,-122.40558617557501,37.78021761915029
2010-09-21 18:00:00,Tuesday,TARAVAL,31ST AV / TARAVAL ST,-122.48854583364,37.7424819209409
2011-02-13 19:18:00,Sunday,TENDERLOIN,500 Block of EDDY ST,-122.41673216309601,37.783465567448
2011-11-20 17:40:00,Sunday,NORTHERN,1900 Block of UNION ST,-122.431831857814,37.7976099463654
2014-07-08 10:35:00,Tuesday,MISSION,1200 Block of VALENCIA ST,-122.420806049169,37.7528840217529
2012-10-30 20:11:00,Tuesday,BAYVIEW,17TH ST / KANSAS ST,-122.40352846816401,37.7647240921705
2007-11-30 13:30:00,Friday,TARAVAL,SAN JOSE AV / SADOWA ST,-122.454568723116,37.7123366667207
2008-05-27 06:00:00,Tuesday,MISSION,600 Block of SOUTH VAN NESS AV,-122.41732318855101,37.762750021299894
2009-03-03 06:58:00,Tuesday,TENDERLOIN,400 Block of TURK ST,-122.416342977622,37.7824465135592
2013-02-07 19:40:00,Thursday,TARAVAL,1800 Block of 44TH AV,-122.50326574741301,37.75210366076929
2013-08-10 05:33:00,Saturday,MISSION,CAPP ST / 19TH ST,-122.41812008648998,37.7603012340397
2009-05-03 03:00:00,Sunday,SOUTHERN,3RD ST / BRYANT ST,-122.395848299154,37.7813210474369
2008-06-23 21:43:00,Monday,SOUTHERN,0 Block of 7TH ST,-122.412173208874,37.7802804750891
2014-03-06 01:10:00,Thursday,PARK,1300 Block of DIVISADERO ST,-122.439086501493,37.782008876134896
2005-01-14 14:00:00,Friday,SOUTHERN,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2013-11-02 07:10:00,Saturday,TENDERLOIN,100 Block of TAYLOR ST,-122.410928353347,37.7836778741124
2010-02-13 22:34:00,Saturday,TENDERLOIN,GOLDEN GATE AV / JONES ST,-122.412224164736,37.7820729312029
2011-07-29 00:01:00,Friday,INGLESIDE,200 Block of ATHENS ST,-122.426726019084,37.7239973136765
2004-11-08 23:00:00,Monday,PARK,TURK ST / PIERCE ST,-122.435426671951,37.7800763782195
2008-08-20 19:50:00,Wednesday,SOUTHERN,800 Block of HOWARD ST,-122.403793259489,37.7823235897616
2008-09-15 20:30:00,Monday,TENDERLOIN,0 Block of TURK ST,-122.409853729941,37.7833862379382
2006-09-22 17:35:00,Friday,MISSION,21ST ST / FOLSOM ST,-122.414544668561,37.7572992974101
2010-02-10 07:20:00,Wednesday,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062
2012-06-17 08:00:00,Sunday,SOUTHERN,600 Block of HARRISON ST,-122.395503971395,37.7841173084754
2005-05-22 19:11:00,Sunday,SOUTHERN,7TH ST / MARKET ST,-122.41251534136299,37.7804777480279
2007-10-29 20:14:00,Monday,PARK,COLE ST / HAIGHT ST,-122.450709919144,37.7695262270693
2009-11-23 17:15:00,Monday,PARK,500 Block of LYON ST,-122.442972406311,37.7757783597295
2008-04-02 09:47:00,Wednesday,SOUTHERN,900 Block of MARKET ST,-122.40953666269199,37.78269112134721
2014-07-24 11:10:00,Thursday,TARAVAL,3200 Block of 20TH AV,-122.47564746078599,37.7285280627465
2015-02-17 03:30:00,Tuesday,INGLESIDE,BAY SHORE BL / SUNNYDALE AV,-122.405109485404,37.7088563076781
2007-03-08 21:00:00,Thursday,MISSION,3200 Block of 21ST ST,-122.419844878911,37.756923520718004
2014-04-14 05:00:00,Monday,INGLESIDE,0 Block of ROME ST,-122.444897397201,37.716876510347
2014-06-27 21:30:00,Friday,CENTRAL,0 Block of BAY ST,-122.406429633461,37.8065688614525
2008-11-26 21:30:00,Wednesday,NORTHERN,POST ST / POLK ST,-122.41993011161101,37.7868262082156
2006-03-10 12:00:00,Friday,RICHMOND,100 Block of BALBOA ST,-122.46026683425501,37.777349785751795
2014-01-26 12:22:00,Sunday,SOUTHERN,0 Block of 5TH ST,-122.40780528864201,37.7837068386088
2004-06-13 06:13:00,Sunday,SOUTHERN,DORE ST / BRYANT ST,-122.40913838272101,37.7708194100494
2007-08-22 14:28:00,Wednesday,RICHMOND,12TH AV / BALBOA ST,-122.470433916896,37.7769390671326
2014-02-20 09:00:00,Thursday,PARK,0 Block of HENRY ST,-122.43223920901899,37.7666730659112
2005-05-16 11:40:00,Monday,TARAVAL,400 Block of JUDAH ST,-122.46673371323,37.762238789972
2008-02-24 18:05:00,Sunday,BAYVIEW,25TH ST / PENNSYLVANIA AV,-122.39264034869,37.752543835478704
2014-03-20 20:00:00,Thursday,MISSION,0 Block of ADAIR ST,-122.418093215914,37.7657739546719
2006-09-08 17:19:00,Friday,BAYVIEW,100 Block of WESTPOINT RD,-122.380382266471,37.7353538209895
2005-11-03 17:07:00,Thursday,SOUTHERN,ESSEX ST / HARRISON ST,-122.39410474493,37.785150776905105
